name_clean,orbital_period,semi_major_axis,DL,star_mass,mass,method,M_lens,pi_rel,theta_E,te,thetas,s,q,u0,rho,piEE,piEN,r_s,a_s,v_para,v_perp,v_radial,DS,t0,W149,u,g,r,i,z,Y,alpha
toi402c,17.180546,0.1235,44.86,0.851,0.02136,Transit,0.8510203901328376,0.022163581976584974,12.393812692838669,49.85408971122949,0.0002343321773382378,0.22212772055621915,2.3960203099394576e-05,4.279786752324288,1.890719047849081e-05,-1.189651411370781e-11,1.0056184110824548e-11,9.003828945761015,1,-880.611131223899,931.3801839995034,293.372868755302,7813.0,2461638.763828608,23.2828,28.421,25.912,24.748,23.918,23.511,23.31,3.141592653589793
hd210193b,649.918,1.487,42.25,1.04,0.4817,Radial Velocity,1.040459828042503,0.023481758096423937,14.10564447852203,74.43026333568194,0.0003738649925557273,2.495119335084579,0.00044214234856059984,-2.094336901179027,2.6504637425464187e-05,-1.1092612677928512e-11,5.343005020229807e-12,0.8015648678111039,1,-3.333574259622289,3.891232240835924,-0.7485169396055599,5351.0,2461638.763828608,22.6188,27.667,25.169,24.012,23.231,22.845,22.651,3.141592653589793
hats15b,1.74748753,0.02712,689.0,0.871,2.17,Transit,0.8730714694877134,0.0011840706035074406,2.9015407087651632,13.630940198175375,0.0005347638532920862,0.01356568708643377,0.002378265772346079,73.70183063810525,0.0001843034122101533,1.1136708027525583e-12,2.5523714744376557e-12,147.43079265038335,1,-97186.05096213799,-41054.243733683026,98542.4362333826,3741.0,2461638.763828608,22.7428,27.812,25.329,24.186,23.377,22.982,22.782,3.141592653589793
toi2524b,7.18585,0.073,438.8,1.01,0.64,Radial Velocity,1.0106109403097403,0.002124859365716557,4.181884787983403,12.95857249108927,0.00014434610031271498,0.03978177690004483,0.0006048913957825426,25.097355825389236,3.4516995955386386e-05,-3.150587848999834e-12,1.3979925357685357e-12,50.274275204578565,1,13788.771143608701,-4415.891283308032,-1315.1122905185707,6490.0,2461638.763828608,25.3168,31.412,28.306,26.923,26.019,25.578,25.377,3.141592653589793
hd156411b,842.2,1.88,55.1,1.25,0.74,Radial Velocity,1.2507063997331374,0.01801871363919503,13.547356143597346,51.21876164051816,0.0003539560761894714,2.5185565251624036,0.0005651197865098403,-2.1215036935069707,2.6127317569395676e-05,7.495431741513592e-12,8.04373136761474e-12,0.7941056633108659,1,0.4686469578429799,2.996948439665036,2.565694618582333,7686.0,2461638.763828608,22.7888,26.411,24.237,23.333,23.009,22.861,22.763,3.141592653589793
hip12961b,57.435,0.13,23.0,0.67,0.35,Radial Velocity,0.6703341079818892,0.043228073228834665,15.361851707999488,98.67564678879603,0.0006388745733225321,0.3679357163759223,0.0004986686296854682,2.349930355039372,4.158838305865473e-05,-1.4702615551834797e-11,7.719450664577833e-12,5.435732142830589,1,160.1895411186967,-119.1132751254855,-68.5347130143868,3997.0,2461638.763828608,21.1328,25.137,22.819,21.816,21.437,21.257,21.143,3.141592653589793
k2180b,8.867209,0.0753,204.51,0.72,0.036,Transit,0.7200343653924227,0.004757845121654669,5.281979763599609,35.820514280906195,0.00023435054729002282,0.06970817205904399,4.772971169846624e-05,14.275812165972244,4.4367937360349825e-05,1.4175014580251696e-12,4.906521377703406e-12,28.691040676062578,1,-6920.921143633353,-2635.419186540121,-6174.5990924459575,7582.0,2461638.763828608,24.6378,29.705,27.176,25.992,25.227,24.846,24.658,3.141592653589793
lhs1478b,1.9495378,0.01848,18.21,0.236,0.00733,Transit,0.23600699717573495,0.05406381810321661,10.19367461189834,64.04515816735419,0.0009154020603159526,0.09955458230316441,2.9649049724555728e-05,9.945186471953805,8.980098886494474e-05,-3.059977869735833e-11,3.2333865352808217e-11,20.08948210851394,1,-13838.125268593687,10642.358157915076,-18296.064686791375,1175.0,2461638.763828608,25.2918,31.249,28.373,27.088,26.068,25.565,25.345,3.141592653589793
hd92788c,11611.3,10.5,32.82,1.15,3.76,Radial Velocity,1.1535892743197245,0.03033731736249119,16.882204722344582,114.83258956533483,0.00021179868313338362,18.950538695574647,0.0031211081041084016,-18.897769747099662,1.2545676741679108e-05,4.768503415103546e-12,1.048846910718544e-12,0.10553789694997127,1,0.15922172188492975,-0.1836701220887251,-0.15314602045823417,7581.0,2461638.763828608,23.7848,29.196,26.572,25.373,24.471,24.028,23.82,3.141592653589793
ltt1445ab,5.358766,0.03813,6.9,0.256,0.009,Transit,0.25600859134810566,0.14478443377052172,17.374134382570297,96.69641785369667,0.00018936375455985008,0.31806401601598633,3.355995353798408e-05,2.825957154708773,1.0899176349747788e-05,2.4701996934129952e-11,1.0328769650512339e-11,6.288042341449519,1,2597.873298246328,-2668.3912513640885,1782.4194415531945,6988.0,2461638.763828608,23.3828,29.25,26.406,25.133,24.141,23.65,23.434,3.141592653589793
hd110067b,9.113678,0.0793,32.22,0.798,0.0179,Transit,0.7980170872367881,0.03088561143647541,14.167693971193296,82.67565427124406,0.00034806517725369474,0.17371946528383816,2.1412577428635232e-05,5.582687845584359,2.456752510051418e-05,-3.3843637565173626e-12,1.0173187716216078e-11,11.512814621736394,1,322.6204804022771,-361.99851135334904,121.6150600515641,6622.0,2461638.763828608,21.2558,25.977,23.502,22.393,21.783,21.48,21.315,3.141592653589793
gj1214b,1.580404497,0.01411,13.0,0.15,0.02571,Transit,0.15002454261775536,0.0760654439899723,9.640284000239305,21.786212025943417,0.0007734837636204343,0.1125884481575099,0.0001636174517023423,8.769317434415912,8.023454118169483e-05,2.8322250839992783e-11,3.41614074533955e-11,17.763811765146844,1,15263.208907234515,8770.026012670058,-23397.30495414101,1166.0,2461638.763828608,24.1948,31.038,27.833,26.438,25.169,24.554,24.287,3.141592653589793
51erib,10260.0,11.1,29.4,1.75,4.1,Imaging,1.7539138363592743,0.033879718710351996,21.998293665797867,148.99571014526464,7.566365086988375e-06,17.162741171837595,0.0022364779195852753,-17.104475421047102,3.439523629395074e-07,9.67743644481912e-12,7.292050471126047e-12,0.1165315015809833,1,-0.1476653593788089,0.16004856264694672,-0.03152509464606324,7469.0,2461638.763828608,27.8198,25.581,25.776,26.216,26.571,26.843,27.019,3.141592653589793
hd190406b,23020.91,16.6,17.7134,1.08,73.4,Imaging,1.1500672167733486,0.05583905100962244,22.86891691376198,161.00993702245526,0.000494078990374406,40.978925014641426,0.06487705256791523,-40.954522227119725,2.1604826858987836e-05,-1.2779351445085846e-11,4.383010429562517e-12,0.04880557504340138,1,0.05567159028299556,0.08954544480271076,0.08966343386519814,1625.0,2461638.763828608,23.9778,31.691,28.358,26.946,25.283,24.472,24.11,3.141592653589793
hip70849b,3659.0,3.99,24.0,0.63,4.58,Radial Velocity,0.6343720415915796,0.041535553516017655,14.648629293189817,102.8548155385627,0.000937121724306752,11.349184737529676,0.006939748558062711,-11.26107268163079,6.397333877118606e-05,-8.470299506517515e-12,4.7123378108441e-12,0.17622411179777225,1,-0.43009037494847724,0.6147967965651121,0.24278436309476592,7627.0,2461638.763828608,17.5918,18.087,17.077,16.952,16.988,17.06,17.087,3.141592653589793
lalande21185b,12.94,0.0788,2.55,0.46,0.00846,Radial Velocity,0.46000807586721937,0.38997345663156097,38.22215967010391,38.75348291831763,0.009052828107139449,0.8084828552606409,1.755623308560976e-05,0.4284017533531277,0.00023684763459926275,5.987606119808778e-11,6.795134241061001e-11,2.473769217227537,1,389.95848907817566,-341.75150535382585,387.95992097049606,458.0,2461638.763828608,20.7988,22.826,21.291,20.749,20.598,20.558,20.533,3.141592653589793
kepler538ab,81.73778,0.4669,155.956,0.892,0.03335,Transit,0.8920318357177028,0.006081267720090386,6.646640797428478,16.79184169952095,0.0011566756818583406,0.45042198192732197,3.569026648304594e-05,1.7697183312098717,0.00017402409985896146,8.391232759616816e-13,1.1025482741678933e-12,4.4402806262743875,1,32.57118368861664,-126.9145436718574,-44.28649570863521,3023.0,2461638.763828608,21.8608,25.076,22.974,22.175,21.922,21.818,21.75,3.141592653589793
hd70642b,2231.0,3.3,28.8,1.0,2.0,Radial Velocity,1.0019091884679387,0.03459040044526467,16.7999096060239,100.65370610935014,0.0005077347800827542,6.820473206132459,0.0019091884679386499,-6.67385581320716,3.022247095309948e-05,1.3751574360622975e-11,1.3074314979035477e-11,0.293234785850599,1,-0.11299445736360941,0.041417903525659786,0.3711262307961413,7586.0,2461638.763828608,19.1038,21.815,19.909,19.221,19.024,18.955,18.911,3.141592653589793
tauceth,49.41,0.243,3.65,0.783,0.00576,Radial Velocity,0.7830054984627877,0.27311863177473883,41.73236914253412,195.82698835913834,0.0019190790177479721,1.5952926669073062,7.022302410808828e-06,-0.968448439046197,4.5985383940065465e-05,3.870857424811359e-11,4.282455417849444e-11,1.2536884557222183,1,-52.4343248173241,38.413964999961124,-1.0240234585050472,1171.0,2461638.763828608,22.2148,26.44,24.071,22.998,22.57,22.364,22.238,3.141592653589793
hats66b,3.1414391,0.04714,1542.0,1.406,5.33,Transit,1.411087987267056,0.00046539178530653985,2.3126045419811003,10.08762503808,0.0005772681222194096,0.013219159118639436,0.0036187676152606703,75.6345577550701,0.00024961817368260075,-6.020895136860972e-13,1.1131207681896102e-12,151.29555382837748,1,-31119.67352415055,90728.11618193824,-35867.8071313997,5461.0,2461638.763828608,20.0188,23.206,21.202,20.405,20.132,20.014,19.936,3.141592653589793
toi1439b,27.644,0.192,230.3,1.0,0.1211,Transit,1.0001156013617334,0.003953359908537717,5.674443135540367,28.625788041614886,0.0007689158050742075,0.14692105644307388,0.00011560136173368525,6.659455267072273,0.00013550506837548652,6.737711521517867e-13,4.1415330372438694e-12,13.612752647030694,1,-130.69943687956948,-516.958883568973,-1001.9807329179857,2572.0,2461638.763828608,23.2508,27.814,25.375,24.221,23.688,23.42,23.271,3.141592653589793
hd68988c,12700.0,13.2,58.0,1.2,15.0,Radial Velocity,1.2143189135095398,0.016932355824559906,12.940171827132378,36.08416507123924,0.001650597713771464,17.587572246866074,0.011932427924616561,-17.530713916110493,0.00012755608934887278,7.009195760642655e-12,3.483722495083787e-12,0.11371666151116334,1,-0.1574200909621114,0.005740970758174746,-0.1657999191736806,3236.0,2461638.763828608,19.5158,20.808,19.633,19.261,19.173,19.171,19.167,3.141592653589793
toi1443b,23.540678,0.147,85.8,0.89,0.094,Transit,0.890089731857993,0.011521464646464648,9.138727161775797,44.46583103856724,9.700272093728949e-05,0.18747542004020118,0.00010082231235181635,5.146557168261592,1.0614467334468528e-05,-1.1885025250443736e-12,7.15316714719981e-14,10.668065176603585,1,-580.6550492131754,966.5402248583964,970.382503580803,7488.0,2461638.763828608,24.2368,32.333,28.877,27.448,25.651,24.78,24.389,3.141592653589793
aflepb,8145.0,8.2,26.843,1.2,2.8,Imaging,1.202672863855114,0.03710610225562969,19.063884355247502,91.56855803617394,0.00014408284209438128,16.024017336594447,0.002227386545928425,-15.961611013698361,7.557895306615265e-06,-1.2616970722356938e-11,1.1591891110504092e-11,0.12481264579217287,1,0.1300636276525198,-0.18490266897890084,0.20348661974169227,6777.0,2461638.763828608,24.8808,31.273,28.3,26.982,25.79,25.203,24.948,3.141592653589793
hd103891b,1919.0,3.27,54.9,1.28,1.44,Radial Velocity,1.281374615696916,0.01590012143290832,12.881108815238425,8.749103197076249,0.002273348437264669,4.624046142641964,0.0010739185132154906,-4.407785324918236,0.0001764870144234233,5.5929665001802754e-12,3.6215232989103208e-12,0.4325216354474554,1,-1.0699577964722577,-0.8016869954906586,-0.18563177847534432,432.0,2461638.763828608,23.9958,30.446,27.458,26.137,24.922,24.325,24.065,3.141592653589793
gj887b,9.252,0.068,3.2871,0.489,0.0132,Radial Velocity,0.48901260064388835,0.30397827028557994,34.79335153563299,165.1162980697339,0.0005644496619686667,0.5945655354826281,2.5768187910828402e-05,1.0873348444111839,1.6222917225740545e-05,1.5505349762827948e-11,8.23443756915037e-12,3.363800759787624,1,29.35897106413145,-505.011225300849,267.3525680720012,4145.0,2461638.763828608,20.8058,25.39,22.922,21.807,21.27,21.002,20.852,3.141592653589793
gaia3ab,297.6,0.799,35.37,0.705,7.3,Radial Velocity,0.711968537907976,0.02799774658707467,12.741099600317943,28.8198048185458,0.00027206188112661496,1.7729839689262954,0.009884450933299394,-1.2089630767319957,2.1353092720492187e-05,-1.2533781557540244e-12,1.1976121566844246e-11,1.1280417843885997,1,-5.280760833221691,3.1543223849678723,-4.789732326469505,3639.0,2461638.763828608,24.3208,30.722,27.747,26.429,25.234,24.645,24.389,3.141592653589793
kepler435b,8.6001536,0.0948,2070.0,1.54,0.84,Transit,1.5408018591565342,0.00011436022401778461,1.1979146216854397,2.1320296146875783,0.0006171064234213547,0.03823068908269926,0.0005206877639832681,26.118765797086716,0.0005151505894076987,-3.1829219858796044e-13,5.749851159814057e-13,52.31399297233883,1,590.002415971791,-9901.290404236071,-11345.152109253077,2712.0,2461638.763828608,22.7298,28.111,25.49,24.285,23.401,22.965,22.76,3.141592653589793
toi3235ab,2.59261842,0.02709,72.5,0.3939,0.665,Transit,0.3945348051655896,0.013535769428718477,6.594761672254322,33.643575732171925,0.0002556506821648635,0.0566593898284219,0.0016115896562315338,17.592665868142724,3.8765719652985294e-05,-4.456427174159837e-12,6.736673420031933e-12,35.29865051594229,1,-9768.644294515192,-29076.927665599895,8181.250934738386,3886.0,2461638.763828608,22.9958,29.628,26.598,25.26,23.978,23.348,23.073,3.141592653589793
sn2003awb,0.023472222,0.001216,100.0,0.42,15.0,Timing,0.43431891350953983,0.00987118382068788,5.908863549119184,25.81267429842641,0.00012563775458128085,0.0020579253352047116,0.034092651213190175,485.9242207851241,2.1262591958145534e-05,-5.915753260056231e-12,3.0255543626014967e-12,971.8525574209185,1,-84917706.52469057,-70020362.49525733,7682434.485698896,7763.0,2461638.763828608,24.0208,31.042,27.906,26.537,25.116,24.421,24.116,3.141592653589793
hd55696b,1827.0,3.18,72.0,1.29,3.87,Radial Velocity,1.2936942796854614,0.013565787111829115,11.955102332819894,38.261900450934654,0.002633231846373041,3.6943779682602607,0.002863782701907975,-3.4236964060077346,0.0002202600841938532,6.866048513125107e-12,1.5569738479099555e-12,0.5413631245050519,1,-0.9559029504322469,1.1619190598145477,-0.960543517029825,3095.0,2461638.763828608,18.9778,19.295,18.239,18.194,18.284,18.386,18.414,3.141592653589793
ngts9b,4.43527,0.058,619.732,1.34,2.9,Transit,1.342768323278511,0.0014884286060760756,4.034405229418759,16.284491200806308,0.00012096433187111302,0.02319768003121496,0.0020659128944112252,43.08456131372993,2.9983188349312266e-05,9.81883124691216e-13,4.397715273171235e-13,86.21551798752229,1,-28654.9593438379,41149.391283816214,-14222.657250571621,7989.0,2461638.763828608,24.0568,29.998,27.033,25.708,24.773,24.315,24.109,3.141592653589793
toi1184b,5.748432,0.056,58.59,0.71,0.0214,Transit,0.7100204283166069,0.01587015421282371,9.579458621827008,31.084399079099324,0.0011884017336732543,0.09977541966764195,2.8772276911188104e-05,9.922733163418869,0.00012405729599013608,-5.939933945425806e-12,4.753673963310184e-12,20.04501716617302,1,7405.814262852384,1442.4322645962231,4833.948792324638,835.0,2461638.763828608,22.9588,28.937,25.986,24.667,23.701,23.225,23.013,3.141592653589793
sssj05223505b,0.06219343,0.0028,824.0,0.76,42.0,Other,0.8000929578267116,0.0010040364911823826,2.5577608929695472,6.285974549587351,0.0002225611297437694,0.001328528503882963,0.05275389187725217,752.7111628311059,8.701404824646337e-05,-1.990524256486944e-12,2.3719259507632935e-12,1505.4249827192195,1,-22468183.656878076,-19506575.38213108,13956761.950991508,4772.0,2461638.763828608,25.9098,31.602,28.749,27.455,26.58,26.147,25.95,3.141592653589793
kepler2002b,19.00547,0.1357,1369.87,0.91,23.0,Transit,0.9319556673812944,0.0005665174475274065,2.073572583440892,6.094909801073576,0.00016676744368695684,0.047772860994861,0.024127107012411508,20.884613836707242,8.042517779156903e-05,-8.661660218204323e-13,1.8057966718529045e-12,41.86477339540421,1,3414.3790366703493,-2926.9239062276024,3954.882101308394,6117.0,2461638.763828608,22.4348,28.246,25.352,24.055,23.136,22.684,22.482,3.141592653589793
hd215497b,3.93404,0.047,44.0,0.87,0.02,Radial Velocity,0.8700190918846793,0.022560439227105895,12.643087311060832,58.92410791368198,0.00021748685521540047,0.08448741924350368,2.1944695033777583e-05,11.751594318770893,1.7202036960160168e-05,-3.042166388765202e-12,6.428428681297072e-12,23.672163476028793,1,-1861.2019821673568,-13603.16680545422,3048.5937314224984,5994.0,2461638.763828608,24.7558,30.118,27.43,26.18,25.372,24.968,24.778,3.141592653589793
hip5158c,9018.0,7.7,45.0,0.78,15.04,Radial Velocity,0.7943570972788986,0.021334122755081904,11.7479003823745,40.48595952520145,0.006391626102225865,14.565250431288208,0.018406534972946982,-14.496593870611992,0.0005440653984277301,-2.1880129952123035e-12,1.2008792427661065e-11,0.13731312135242923,1,0.02396311386649876,0.1618581348609271,-0.15346203897752633,1126.0,2461638.763828608,17.3108,17.484,16.48,16.489,16.597,16.704,16.734,3.141592653589793
wasp18ab,0.9414518,0.02047,100.0,1.24,10.4296,Transit,1.2499560360226065,0.009870617156165093,10.023848477513935,43.99595679165435,0.0003908646954379017,0.020421298312638565,0.008029061308553607,48.9480617379059,3.899347604013683e-05,4.809867273974952e-13,3.007197926870428e-13,97.93696607243709,1,235437.1307088689,53115.06823664674,10848.46868859566,7729.0,2461638.763828608,21.0558,24.696,22.516,21.615,21.278,21.12,21.02,3.141592653589793
2massj03200446b,246.73,0.395,25.0,0.081,54.0,Radial Velocity,0.13254808863434353,0.03919224555735057,6.504318191719849,40.937465172957054,0.000760202174425537,2.4291554524675276,0.6363961559795499,-2.0174897441308284,0.00011687653525211795,2.6513202293370497e-11,3.402996008804725e-11,0.8233314166733986,1,8.22191057386052,-10.960256839735544,0.956493831861942,1238.0,2461638.763828608,24.7218,31.684,28.568,27.203,25.803,25.117,24.816,3.141592653589793
k233b,5.424865,0.0409,139.8,0.56,3.7,Transit,0.5635319986656866,0.00700258673306271,5.668961522877167,33.59174098927779,0.00012264638923287528,0.05160747695391108,0.006307140474440183,19.325429708821837,2.1634718940662096e-05,-8.097933014513136e-12,2.0724618708736747e-12,38.754074371551496,1,-3415.621960862958,-14185.58038230534,-7266.082682390148,6645.0,2461638.763828608,23.8198,31.204,27.963,26.569,25.021,24.267,23.935,3.141592653589793
